Date,Reliance Industries,ONGC,Bharat Petroleum,Indian Oil Corporation,Nifty 50
2011-08-11,982.0997023978499,780.1827886157096,345.59799875002136,359.1471145297334,114.32035678703511
2011-08-12,967.7281175186245,784.8208388318726,346.0738895375228,358.5379432171922,112.86641463814998
2011-08-16,965.5024104362706,768.5172453144564,344.5710716967434,355.9903958358632,112.03986771164458
2011-08-17,960.2244215021932,779.0583562664208,343.39387661809576,347.24017179193817,112.50264664706076
2011-08-18,942.6732914619499,776.5285282406505,340.2880546092303,344.6372567237895,110.00077892085893
2011-08-19,931.6720193594746,775.8257660645745,341.5153543171215,349.178497157716,107.8092845410934
2011-08-22,962.7679897119627,805.2002985597252,346.14903501579784,354.4951133706626,108.99179938648847
2011-08-23,973.2605481724843,782.8531948118291,344.7213626532935,351.9475659893336,110.10646012191361
2011-08-24,968.2368311605783,783.9775628232825,343.4940629454024,351.559916127081,108.77153968753868
2011-08-25,958.3166604460605,793.5348195963074,345.0970671134884,341.2036235413061,107.6746844094047
2011-08-26,914.9475489874065,781.307156627163,336.05511921978035,337.43770818338976,105.63224962664488
2011-08-29,960.2880107074374,772.8742678655915,339.96243184709857,342.5327522430378,109.45457832190463
2011-08-30,995.3265966838738,740.1265669982452,337.9336415207546,339.04375137373466,111.26561820515124
2011-09-02,1024.3877124685464,741.8131190154252,341.9160996263479,353.3320877293899,112.13331648749497
2011-09-05,1003.2755020358202,722.2769352961627,333.07452438725306,349.95384758523113,111.6260510678766
2011-09-06,1044.8004416435858,733.5207440863678,336.1553055470869,350.39689048580834,112.67395491797268
2011-09-07,1060.0622753962307,737.7371884671535,336.731382661895,351.2276086001431,114.01666456093686
2011-09-08,1084.1632633742413,734.0829924299298,337.60801875862285,350.50765121095264,114.65297880737766
2011-09-09,1050.205693886957,737.0344906289127,331.9223701576369,346.24329991413447,112.56605754041561
2011-09-12,1025.4687289576984,733.9424142595805,330.39451146782596,350.12000134870004,110.05973573398842
2011-09-13,1030.4924459696042,725.369011665495,328.96681617414123,351.06148018817913,109.9295896825251
2011-09-14,1049.7605694502474,733.0991382509903,330.8202976260839,354.71663482095124,111.5225860433243
2011-09-15,1063.6233557887135,732.5369542452637,337.33250062573455,350.6738049744216,112.92759849139216
2011-09-16,1050.0785154764685,772.1715056895154,330.41955231685756,342.7542990448313,113.11782030784647
2011-09-19,1044.86403084883,757.4139503567654,332.4483426432015,343.5296241208415,111.95421900799376
2011-09-20,1083.3366037060664,735.066782271034,333.12460608531615,342.7542990448313,114.36263795834523
2011-09-21,1065.2767600238694,733.8019004270665,332.2980746178318,341.2036235413061,114.20800532925269
2011-09-22,1000.0959568748028,724.666249489419,330.294302209339,343.5850171591661,109.54468110578081
2011-09-23,980.0647629312289,724.666249489419,329.29243893627296,346.79712889136096,108.30098240714356
2011-09-26,965.5659996415147,716.0927825574981,329.9687023783876,343.36347035737253,107.58123563355436
2011-09-27,1013.8952389068303,728.320509864478,329.59299791819274,348.34777904338125,110.60372015644033
2011-09-28,1013.8952389068303,738.0183448078523,320.52598624427276,346.13253918899017,110.03971410019486
2011-09-29,1027.2493116033424,754.8841223309952,328.91673447607815,346.79712889136096,111.58711588854067
2011-09-30,1028.0759712715178,747.9972074162545,324.5084672810465,344.9695388992224,109.98075728706536
2011-10-03,1002.4488423676452,753.478597978843,340.4132817855685,352.5013696150551,107.89494410835452
2011-10-04,981.3366319349191,742.234789188638,337.6330596076544,353.2767200425702,106.17400700898409
2011-10-05,975.4862552548382,741.9536328479392,335.4790421049723,350.78456569956586,105.71011998531674
2011-10-07,1021.1445781022846,743.3591572000914,335.2536056701471,353.7197629431475,108.7526261419963
2011-10-10,1054.6570231528592,771.047137678062,336.8065281401701,347.18477875361356,110.78949875627957
2011-10-11,1051.7954240180632,754.0407819845698,338.2342005026744,342.4773845562181,110.67269321827176
2011-10-12,1080.6021829817585,760.5060267260977,336.5810917053449,341.9235809304966,113.45488554480407
2011-10-13,1077.10469179452,744.3430113790308,327.8647436425882,341.03746977783715,112.97543096756854
2011-10-14,1102.5410530826598,749.824337603784,328.3406573612701,337.88075108396697,114.18686474359761
2011-10-17,1060.4438106276962,757.4139503567654,316.8190462715678,324.3677398043219,113.87427522065894
2011-10-18,1042.7655021769644,741.2509350096985,321.57797707776274,323.6477824151314,112.07769480272933
2011-10-19,1072.1445639878582,753.7596899817063,324.68379908662814,326.5275866203883,114.33927033257747
2011-10-20,1066.6757225392428,749.4027317684066,321.77834973237594,322.26323532357014,113.28802049050721
2011-10-21,1062.923874531027,746.029563396211,322.83031763468546,322.04171387328154,112.35469513830625
2011-10-24,1076.595978152566,776.8096202435139,322.6549858291038,323.59238937680675,113.43152878264664
2011-10-25,1114.051038827089,778.35565842818,329.31747978530456,327.7459799484807,115.50621762440436
2011-10-28,1144.6382955376232,800.5622483435621,319.148418511012,326.6937403838573,119.26847055467313
2011-10-31,1116.0859782937102,780.4638806185728,311.88478365979114,322.31862836189475,118.50978860174797
2011-11-01,1094.5286434242744,780.7449726214362,315.09079199596323,326.7491080706769,116.98241931080604
2011-11-02,1108.7729649942062,783.8369846529331,315.01566944886855,327.7459799484807,116.99354364775918
2011-11-03,1126.7056302659148,781.307156627163,315.8422009163529,332.50876718420074,117.15595462183066
2011-11-04,1119.138345044239,778.0745664253167,312.76144268769946,332.61952790934504,117.56644700084509
2011-11-08,1123.9077052351681,780.8854864539502,302.2917995003067,331.51189530639704,117.6810254987402
2011-11-09,1100.0609891793288,762.1925787432777,285.3600579425067,318.8849951794113,116.16143455277721
2011-11-11,1126.006149008228,746.7323255722871,279.8998228451656,311.1870107001097,115.0000602930372
2011-11-14,1115.0048769057528,734.2235062624438,275.5165964991655,306.97802709011114,114.54396247795908
2011-11-15,1095.6096599134266,727.4772338558879,269.730761570873,305.2058301362973,112.76740369382306
2011-11-16,1078.6308327203817,739.1427128193056,258.45962776502745,296.7325205809855,111.92084599713439
2011-11-17,1030.110910738139,723.2607894751021,254.7276240121104,292.7450584212756,109.79164355886223
2011-11-18,1027.7580252452965,730.2881538845215,260.9643088788728,301.21839332809236,109.14754010383221
2011-11-21,1000.0959568748028,708.6437479748662,253.04947436574935,297.0094097180938,106.31195313264696
2011-11-22,1011.3515857982552,707.94098579879,261.44019966637427,301.43991477838097,107.06840804545944
2011-11-23,983.6258433237118,693.0429166335259,250.69506127727362,291.415904368039,104.71227565150971
2011-11-25,958.698195677526,708.0815639691393,259.8121546492567,293.46501581046607,104.79236218668397
2011-11-28,996.8528225085411,735.6289662767606,268.25298457912515,297.95088855757285,107.93498737594165
2011-11-29,972.9426021462631,727.8988396912653,264.4959399771766,290.58518625370414,106.90710515963913
2011-11-30,989.7941660300141,749.824337603784,269.4802842870163,290.142143353127,107.50670040324634
2011-12-01,1016.184450295623,748.6999695923306,263.56919925120525,286.4869887203549,109.83836794678743
2011-12-02,1032.7817422572025,753.6191761491923,279.273641101114,296.51097377919194,112.35913835492133
2011-12-05,1026.041116703702,756.992344521388,278.3218595261111,296.89864899294946,112.11440294195259
2011-12-07,1029.920143122406,768.2361533115931,275.2661192153087,296.28945232890334,112.63613869049824
2011-12-08,990.5573213917503,749.68382377127,275.6418236755036,295.1818197259553,109.98965458390579
2011-12-09,961.1146703756125,734.7856902681706,277.7708232603346,299.1692818856652,108.27762564498613
2011-12-12,925.2493398321955,723.5418814779655,272.3105881629935,298.0616492827172,106.00603386643603
2011-12-13,944.0722539773233,717.9199127450277,271.00814297682723,306.6457449146783,106.80698612706101
2011-12-14,943.5635403353693,708.5032341423522,257.8084051719443,298.67084594676334,105.97599598394054
2011-12-15,954.0560138970856,705.8327636083972,265.32249437584136,297.50784565699564,105.59999556764699
2011-12-16,918.06350494318,703.5840275854903,264.39575364987,295.68025566485716,103.49193371502989
2011-12-19,935.1695105467134,694.5889548181922,262.89293580909055,294.0188194361876,102.63535976963931
2011-12-20,907.3802637657311,710.8925483356084,250.7702067555487,293.9080587110433,101.10242831022083
2011-12-21,951.3216780715832,734.2235062624438,257.9837140463455,298.5046921832944,104.41636177039042
2011-12-22,959.6520337561894,743.6402492029547,261.189745313698,303.43363318248345,105.3218871438189
2011-12-23,949.2867386049619,736.4723066231861,253.725737807864,302.54754738132897,104.88024879405778
2011-12-27,957.7443575988623,738.2994368107156,252.32310629439118,288.9237500250346,105.69232539163586
2011-12-28,939.9388707376422,734.2235062624438,247.96494372860306,280.28428670625385,104.69780532258241
2011-12-29,905.4089135043542,724.806763321933,239.77459108259134,279.7304830805324,103.3729011369094
2011-12-30,881.3079255263434,721.2930811172232,239.34878199315298,281.059611782264,102.88453839922312
2012-01-03,921.6246702344682,739.8454106575463,236.8190370990956,277.7367393249249,106.02160142000423
2012-01-04,910.8141657477255,749.68382377127,235.79211004581765,279.78585076735203,105.67341184609349
2012-01-05,889.6383661097552,735.76954444711,230.38197957772,280.39504743139815,105.68009296643154
2012-01-06,912.5946634945643,718.6226749211037,238.6975594000699,283.2748769881601,105.77242279042042
2012-01-09,898.2231635141441,722.9796331344035,234.96557857833332,282.6656803241139,105.52100625711363
2012-01-10,936.3141162411097,734.2235062624438,241.8033814089353,286.54235640717457,107.89605219660572
2012-01-11,951.6396240978044,729.7259698787948,254.226669444397,293.1881013218528,108.1496957700252
2012-01-12,937.2044500133344,724.666249489419,256.7063326403913,295.56949493971285,107.48890580956547
2012-01-13,930.718181280811,730.007061881658,254.80276949038546,296.06793087861473,108.26204722780763
2012-01-16,906.7443717132887,720.3092269382838,253.1246198440244,291.96973334526547,108.43780957894494
2012-01-17,943.7543079511022,736.7533986260495,263.16845394197884,298.39395680965504,110.51583354906653
2012-01-18,991.7019270861466,754.0407819845698,268.4032755356752,301.0522395646234,110.25997379914467
2012-01-19,999.2057080013834,764.0197089308074,271.60928387184725,301.7168292669942,111.65274295839791
2012-01-20,1008.1084514319934,775.6851878942251,280.4758999599736,304.20898360999854,112.32465725581076
2012-01-23,981.2730427296749,773.9986358770449,273.23732888896484,308.0856596930592,112.27237069940901
2012-01-24,996.7892333032969,770.7660456751986,278.69756398630597,307.9748989679149,114.07674032592787
2012-01-25,1005.9463335548837,766.1279311212002,290.3444022523464,313.90068649340265,114.76533026516009
2012-01-27,1043.401394229407,782.2910108061025,289.19224802273027,320.38027764461197,115.79767742529829
2012-01-30,1010.7791980522516,775.2635820588476,282.73012672114277,311.2423783869294,113.18567441781641
2012-01-31,1039.2044217844816,775.9663442349238,286.6123984994294,319.8818417057101,115.6764178070651
2012-02-01,1057.1370870561902,765.8468391183368,280.5259816580367,300.7199573891905,116.48738631639199
2012-02-02,1054.6570231528592,776.2474362377872,288.39073447309704,303.59978694595236,117.24828444581954
2012-02-03,1066.1670088972887,791.7076894087779,288.46587995137213,301.273761014912,118.4931020963183
2012-02-06,1059.4263833437883,796.3458039627764,287.38887120003113,304.43050506028715,119.28960027671789
2012-02-07,1074.115914249235,804.6381145539984,284.4082763675038,300.3876752137575,118.70001041820228
2012-02-08,1091.7306334947223,796.064711959913,289.59299333195673,301.8829576789582,119.4342166571085
2012-02-09,1085.9438460198855,790.7238995676739,299.9373864118309,300.9968465262987,120.41761238920883
2012-02-10,1072.4625100140795,791.9887814116413,299.6618682789427,305.37198389976624,119.73346566659167
2012-02-13,1080.0934693398046,789.458953385871,295.40389204046113,305.4273515865859,119.92480643490748
2012-02-14,1079.648344903095,776.1068580674378,299.7119729081862,303.43363318248345,120.49992596449577
2012-02-15,1064.0684802254234,784.6803249993586,302.5673176331949,306.4242234643896,123.07855596111827
2012-02-16,1033.2904558991563,790.7238995676739,312.0100337673097,298.4493244964748,122.85606922205578
2012-02-17,1040.603384299855,790.5833213973244,310.1815931643986,299.94460696167533,123.79829187109719
2012-02-21,1072.8440452455447,820.3795240656879,307.5767027920661,302.15987216757145,124.751649720702
2012-02-22,1059.9350969857421,822.6283244264301,312.4107790765362,306.86726636496684,122.48673906248999
2012-02-23,1067.8204131324444,816.1630796849023,328.79148436855957,314.06681490536664,121.996149284691
2012-02-24,1042.8290913822088,799.859486167486,328.79148436855957,306.2580697009207,120.79472089375356
2012-02-27,993.8640449632563,790.0211373915978,330.4445931658891,302.93519724358157,117.49970097912635
2012-02-28,1013.0049051346055,796.6268959656397,326.9630666968288,305.53811231173023,119.5977465830415
2012-02-29,1043.8466035649221,824.174298273261,331.7470383520553,314.34372939397986,119.81356306537623
2012-03-01,1031.3826948430237,810.119505116587,330.0438478566627,307.5318560673376,118.80235649089308
2012-03-02,1035.3889845710216,791.0049915705372,332.498447272445,307.5872237541573,119.23843267217764
2012-03-05,1014.2767741382958,797.4701719742299,333.6756423510927,307.0334201284358,117.48078743358397
2012-03-06,987.6321330517098,794.3780956048975,335.0031283862904,310.2455318606306,116.1914724352727
2012-03-07,968.8727232130209,784.1180766557965,330.294302209339,302.27063289271575,116.14809403932172
2012-03-09,984.1346418644712,795.221435951323,332.7739654053333,305.59350535005484,118.66441036723023
2012-03-12,1015.6121474484248,780.4638806185728,332.1227428122501,305.15043709797266,119.2428758887927
2012-03-13,1042.8290913822088,808.2923749290576,334.2517194659007,305.75963376201884,120.79917497397894
2012-03-14,1035.8976982129757,825.720336457927,341.465249687878,305.37198389976624,121.56452718363184
2012-03-15,1013.1956727503383,805.481454900424,334.3268649441757,302.1044791292468,119.70898995257274
2012-03-16,982.2904700135828,767.5334554733523,332.7489016251213,302.8798295567619,118.31622079331949
2012-03-19,960.3515999126816,766.4090231240635,333.4001471493848,298.3385637713304,116.96238681340219
2012-03-20,967.2829930819146,765.4252332829594,343.29369029078913,299.1692818856652,117.3584197270996
2012-03-21,976.8216285649671,763.3170110925666,348.3531800789039,299.83384623653103,119.36302741877469
2012-03-22,936.5049687556478,760.5060267260977,340.51346811287505,295.1818197259553,116.32608343057169
2012-03-23,946.2979610596772,751.6514677913134,341.0645043786516,296.51097377919194,117.43295495740757
2012-03-26,928.5560634037014,736.0506364499734,333.3250016711098,291.1390152309306,115.34268769847138
2012-03-27,929.7642583033419,746.3106553990743,334.30182409514424,289.6991004525497,116.65313241882738
2012-03-28,922.9600435445972,724.5256713190696,334.2016377678376,287.70535669694226,115.57629877448699
2012-03-29,921.6246702344682,731.974770239537,344.5710716967434,281.33652627087724,115.22254703209968
2012-03-30,954.6284016430891,754.321873987433,350.78271571447425,290.9728614674617,117.81896075879277
2012-04-02,941.8465468949695,758.5383183682188,344.3206173440671,288.4253394376377,118.31622079331949
2012-04-03,957.2992331621526,768.0956394790791,353.5879787414199,295.07108435231595,119.21951912663526
2012-04-04,950.0498090678927,771.047137678062,350.2317023798782,291.1390152309306,118.42746416285073
2012-04-09,943.8814863615906,755.5868201692358,340.8891725730699,284.1055951024948,116.4584565221477
2012-04-10,944.517378414033,743.9213412058181,334.3769695734193,278.06904685186277,116.66314866752931
2012-04-11,928.8104202246783,742.3753030211519,335.8797874141987,278.06904685186277,116.29048337959964
2012-04-12,945.3440380822082,733.9424142595805,340.58861359115014,280.00737221764064,117.40291707491208
2012-04-13,955.8365965427296,733.0991382509903,339.56168653787216,278.678243515909,115.85886127854046
2012-04-16,951.4488564820715,728.320509864478,339.86224551979194,279.7304830805324,116.27602391428265
2012-04-17,949.2867386049619,756.2895823453119,344.0701400602104,283.77331292706197,117.68881470732946
2012-04-18,952.084748534514,762.6142489164906,349.88103876871486,290.8621007423174,117.91797170311969
2012-04-19,943.2455943091481,765.2846551126102,348.05262109698407,289.809861177694,118.6388265649601
2012-04-20,929.5099014823651,750.52709977986,348.77896623716185,291.9143403069408,117.71439850959958
2012-04-23,936.4413795504036,752.9164139731163,337.9586823697862,287.4838352466537,115.7064556895606
2012-04-24,934.9151537257363,754.321873987433,344.4458445204053,292.191254795554,116.19703460374926
2012-04-25,936.4413795504036,743.9213412058181,343.76958107829057,288.0376642238802,115.73760166030729
2012-04-26,947.569745164562,742.5158811915013,331.12085660800375,283.1087232246912,115.44836889952606
2012-04-27,943.6907187458578,738.1588586403662,332.02255648494355,287.09618538440105,115.48396895049811
2012-04-30,947.6333343698062,759.1005667117809,335.9549328924738,294.1295801613319,116.7643757883586
2012-05-02,945.6620690072347,751.9325597941769,329.3926252635796,287.15155307122075,116.56413772320238
2012-05-03,939.6845139166652,745.4673793904843,331.4464793701355,286.65311713231887,115.43501752246024
2012-05-04,923.9138816232609,729.163785873068,326.8127757402787,285.1024669802986,113.17566903272478
2012-05-07,910.2418629005273,732.5369542452637,343.7194764490471,293.631169573935,113.78305348492125
2012-05-08,900.8939950332076,725.9311956712218,340.8140270947948,293.631169573935,111.24226144299381
2012-05-09,884.0423462506512,719.7470429325572,345.0970671134884,295.68025566485716,110.68269860336339
2012-05-10,882.8341513510105,729.163785873068,352.78648812296706,294.40649464994516,110.48024436170478
2012-05-11,886.7131777697148,714.1251385374546,350.8077794946862,290.4190578417402,109.66148664378863
2012-05-14,866.4912162104081,707.3788017930633,357.59550062722514,291.96973334526547,109.19203745164472
2012-05-15,866.9363406471177,700.491951216158,365.05948520187866,294.90493058884704,109.97074103836341
2012-05-16,859.8777690673962,696.9782690114483,376.7564280971626,296.23408464208364,108.08962000503419
2012-05-17,871.3877548118255,691.6374566192092,368.616157149214,297.45245261867103,108.35549600365799
2012-05-18,875.7119056672394,698.8053991989779,363.1308812028413,300.2769144886133,108.82828032416579
2012-05-22,878.9550400335012,688.5453802498769,364.7338853709273,300.7753250760102,108.13967952132326
2012-05-23,873.5497877901297,684.3289358690912,361.778354318612,302.60291506814866,107.58679780203092
2012-05-24,884.2967030716281,724.3851574865556,363.83220842516795,299.2800426108095,109.49462158949177
2012-05-25,879.0822184439895,722.5580272990261,366.16155773343166,294.35110161162055,109.47237291558551
2012-05-28,892.372786834063,713.5629545317279,358.7476548568412,294.46188768826977,110.92409888796826
2012-05-29,892.6271436550401,720.7308971114966,351.2085248039126,288.5360748112771,111.02310983229519
2012-05-30,898.2231635141441,708.6437479748662,346.09895331773475,281.059611782264,110.14762234136224
2012-05-31,897.3964189471635,711.7358243441984,349.48029345948845,283.1087232246912,109.55803248284664
2012-06-01,871.514933222314,691.9185486220725,347.902330140434,283.7179198887373,107.71918175721721
2012-06-04,881.0535687053665,714.1251385374546,358.9229866624229,287.81614277359154,107.86490622585903
2012-06-05,893.5173925284595,713.2818625288646,352.81152897199865,284.93631321682966,108.20197146281663
2012-06-06,910.4962197215043,731.6936782366737,353.4126469358382,281.2811585840576,111.17885054963894
2012-06-07,917.3004344802489,740.1265669982452,350.65748853813614,276.85065352377046,112.34801401796818
2012-06-08,928.0473497617475,726.6338935094624,351.80966569893263,275.1892172951009,112.76406856545917
2012-06-11,918.5722185851338,719.0443450943164,356.2930554410589,273.8600632418643,112.44702496229513
2012-06-12,919.4625523573586,734.92626843852,366.73763484823974,273.8046955550446,113.82198866425719
2012-06-13,911.0049333634583,755.3057281663725,366.88792580478986,272.08786628805035,113.94547532260306
2012-06-14,911.0685225687025,752.9164139731163,370.3694522738501,269.4295581815771,112.46148442761212
2012-06-15,924.2954168547265,747.7161154133911,371.9724564419361,265.940557312274,114.33704329246478
2012-06-18,914.3116569349642,739.8454106575463,369.9436431844117,267.26971136551066,112.6728468297215
2012-06-19,937.9039312710211,752.2136517970403,376.3055781586927,277.0168072872394,113.553896489131
2012-06-20,937.8403420657769,766.1279311212002,380.4132863718046,281.7242014846348,113.92544282519918
2012-06-21,914.0573001139873,773.5769657038322,382.492181327392,289.9206219028383,114.91440072577608
2012-06-22,904.2643078099578,785.6641148404627,382.2918086727788,290.0313826279826,114.49278400980853
2012-06-25,910.8777549529698,766.2685092915495,374.90294664521986,287.87151046041123,113.79417782187437
2012-06-26,920.1620336150453,779.4800264396334,375.42894206196485,288.20379263584414,113.93100499367574
2012-06-27,918.8902495101605,779.339448269284,375.6042738675465,286.59774944549923,114.40045418581965
2012-06-28,915.5835259386544,781.1665784568137,376.28053730966116,280.3396797445785,114.56175707163997
2012-06-29,938.412644912975,800.7027621760761,372.67378366426277,283.2748769881601,117.44852251097578
2012-07-02,937.8403420657769,804.7786927243478,374.27678783234876,283.3856377133044,117.44185225424802
2012-07-03,936.5049687556478,816.4441716877656,380.6888045046928,294.5726484134141,117.6498795279935
2012-07-04,933.8341372365843,800.0000643378353,377.5579416467958,292.4681439326624,117.97470147613652
2012-07-05,939.4937463009326,782.7126166414797,379.86225010602806,294.0188194361876,118.52535615531616
2012-07-06,934.5972076995151,783.2748006472065,382.56732680566705,298.89236739705194,118.29509107127474
2012-07-09,930.718181280811,781.307156627163,382.1665814964407,294.24036623798116,117.36508998382735
2012-07-10,940.7655304058175,785.6641148404627,385.17219424681906,294.9602982756667,118.92695123749016
2012-07-11,922.8964543393531,781.307156627163,389.1296115033808,296.12332391693934,118.05813400328493
2012-07-12,917.2368452750047,794.0970036020342,393.4627332201374,301.7721969538139,116.47737006769007
2012-07-13,913.8029432930103,801.4055243521522,387.27617591379897,300.4430429005772,116.29938067644008
2012-07-16,916.1558287858526,806.8869149147407,389.329984157994,300.166128411964,115.63192045925261
2012-07-17,914.8839597821624,798.0323559799565,377.40765069024576,300.9414788394791,115.53402846678718
2012-07-18,910.3690413110157,802.2488003607423,377.45773238830884,298.2278030461861,116.05575335172253
2012-07-19,925.6308750636608,800.1405781703493,389.0294481072546,303.65515463277205,116.64312703373574
2012-07-20,919.0810171258931,792.2698734145047,383.81966736258977,300.0,115.80657472213873
2012-07-23,914.4388353454527,791.1455054030512,374.552305965237,299.5569570994228,113.86760496393119
2012-07-24,921.4339026187355,799.2973021617593,372.7990108406009,298.8369997102323,114.09565387147023
2012-07-25,914.7567813716739,797.7512639770931,366.93800750285294,296.17869160375903,113.68182636409195
2012-07-26,903.1832064220004,777.0907122463773,360.9267361397353,289.2560575519725,112.20006250921371
2012-07-27,916.9824884540278,780.1827886157096,356.16782826472075,288.702228574746,113.46490179350602
2012-07-30,927.920171351259,778.0745664253167,367.28867111401627,293.96345174936795,115.68865023226942
2012-07-31,945.7256582124791,804.0759305482718,363.9824764505376,298.9477604353766,116.338315855776
2012-08-01,949.7318630416717,787.6318231983416,360.8265727436091,296.28945232890334,116.59417560569787
2012-08-02,940.5747627900846,778.2150802578307,355.21604668971787,292.3020155206983,116.3105050133932
2012-08-03,944.3902000035445,788.8967693801444,353.66312421969496,290.8621007423174,116.04241283826701
2012-08-06,999.7144216433373,791.2860835734006,345.04698541542524,285.4347491557315,117.52972799801154
2012-08-07,996.7892333032969,795.361949783837,341.9912451046229,282.5549195989696,118.73450238092316
2012-08-08,1005.7555659391511,792.1293595819907,352.3105973354656,283.66255220191766,118.76342131155715
2012-08-09,992.2106407281007,786.3668770165388,340.9392772023134,278.678243515909,118.42858311471223
2012-08-10,994.6907046314316,784.1180766557965,353.212274281225,277.2936964243477,118.37184247808511
2012-08-13,1002.3852531624009,788.615677377281,351.3087111312192,281.8903298965988,118.98368101050696
2012-08-14,1016.884016452115,803.2326545396817,347.1008165908008,282.333398148681,119.70565482420885
2012-08-16,1037.996226884841,799.1567883292453,344.49594914964877,277.45985018781664,119.31853007096218
2012-08-17,1037.9326376795968,792.8321217580668,341.23983618423324,279.17665410330585,119.39305443765988
2012-08-21,1035.5797521867544,806.8869149147407,339.38635473229056,279.06589337816155,120.61006124577582
2012-08-22,1027.376490013831,804.4976007214846,349.55543893776354,283.607159163593,120.42873672616194
2012-08-23,1010.4612520260304,791.8482675791273,351.80966569893263,280.06276525596525,120.48435841092757
2012-08-24,994.6907046314316,806.3247309090141,355.21604668971787,276.4629783100129,119.8469360762356
2012-08-27,1001.3677409796877,808.0112829261941,354.66501042394134,275.1892172951009,119.03596756690871
2012-08-29,994.7542938366757,774.2797278799083,352.81152897199865,270.31566933423653,117.64653353601932
2012-08-30,996.344108866587,775.2635820588476,348.6537390608237,272.7524306389162,118.25280989996463
2012-08-31,974.7230998931018,775.5446740617111,335.4790421049723,268.65423310556696,116.99465173601035
2012-09-03,970.4625382429322,765.7063252858228,341.540395166153,268.9311475941802,116.88897053495569
2012-09-04,991.511159470414,763.59810309543,347.6017711585142,270.20490860909223,117.33950618155721
2012-09-05,980.7642441889155,768.2361533115931,346.09895331773475,271.92171252458144,116.2648995773295
2012-09-06,977.0123961806999,771.8904136866521,347.9524118384971,274.0815846921529,116.5474512177727
2012-09-07,1006.9637608387916,774.841911885635,345.7482897065715,275.023063531632,118.85464304729483
2012-09-10,1007.3452960702572,782.4315246386165,343.143399334239,279.3981755535945,119.32965440791531
2012-09-11,1006.0099227601281,780.1827886157096,349.8559979196833,280.8380903319754,119.92035235468211
2012-09-12,1015.0398446012266,787.4912450279921,348.2028891223538,280.28428670625385,120.83254798483831
2012-09-13,1016.3752179113557,795.221435951323,355.3663147150875,282.00111597324803,120.92933188905255
2012-09-14,1070.554833856752,792.6915435877173,350.8578611927493,275.57689250885846,124.09531384046765
2012-09-17,1111.253028897537,789.458953385871,339.38635473229056,274.4692599059104,124.81506061405688
2012-09-18,1088.1694682034342,789.1778613830077,338.0839095461243,275.0784565699566,124.59368196324559
2012-09-20,1058.790491291346,801.4055243521522,345.9486623611847,274.856935119668,123.5746970437835
2012-09-21,1081.4288426499336,827.82855864832,347.9524118384971,279.89661149249633,126.62053832882694
2012-09-24,1063.6869449939577,807.168006917604,345.49781242271473,283.77331292706197,126.14108375159138
2012-09-25,1068.0111807481771,797.7512639770931,350.006265945053,281.5026800343462,126.23674870394413
2012-09-26,1074.370271070212,792.1293595819907,352.5109699900788,282.00111597324803,126.00425657979002
2012-09-27,1055.4200936157904,773.5769657038322,347.5015848312076,275.57689250885846,125.69388323335372
2012-09-28,1064.7680463819154,789.458953385871,349.35504335196987,277.45985018781664,126.8908575440658
2012-10-01,1060.0622753962307,781.307156627163,352.1603063789155,280.17352598110955,127.23571198961265
2012-10-03,1076.0871796118065,789.8805592212484,348.7038207588868,281.44728699602155,127.51271232518957
2012-10-04,1084.7355662214395,798.8756319885466,360.5259908305089,288.31455336098844,128.76642727252877
2012-10-05,1090.9674781329861,807.308520750118,357.1696915377868,287.04079234607644,127.86202085096181
2012-10-08,1042.1296101245223,792.9726355905808,356.01753730817063,288.0376642238802,126.28347309186931
2012-10-09,1036.9151254968835,789.458953385871,358.0713914147266,286.43159568203026,126.9197873383101
2012-10-10,1037.8054592691083,774.841911885635,352.3606790335287,286.26546727006627,125.75284004648321
2012-10-11,1042.8290913822088,786.9290610222655,353.4627515650817,286.70851017064354,126.99653874512047
2012-10-12,1041.4937180720797,779.0583562664208,351.80966569893263,284.99168090364935,126.28458118012051
2012-10-15,1046.7717919049626,786.6479690194021,350.5072205127664,283.2194839498355,126.53377067331462
2012-10-16,1033.2904558991563,784.961417002222,346.14903501579784,281.8903298965988,125.66051022249434
2012-10-17,1024.006177237081,786.9290610222655,345.0970671134884,284.3824842396032,125.9330564778459
2012-10-18,1031.8279041785388,783.6964708204192,347.7019574858208,285.65627060602014,127.23349581311028
2012-10-19,1021.0173996917961,785.6641148404627,340.2880546092303,287.31770683468966,126.46702465159588
2012-10-22,1037.296660728349,782.5721028089657,343.04321300693243,287.70535669694226,127.1990038503894
2012-10-23,1030.110910738139,775.9663442349238,349.2047753266002,288.14842494902445,126.6261004973035
2012-10-25,1030.6832135853372,777.6528962521039,351.1584201746691,288.20379263584414,126.93535489187828
2012-10-29,1031.7007257680502,770.0632834991225,343.24358566154564,288.31455336098844,126.05208905596639
2012-10-30,1021.5897025389943,767.3928773030029,338.7351321392074,287.7607497352669,124.54584948706922
2012-10-31,1024.4513016737906,754.7435441606458,338.18409587343086,288.5360748112771,125.03087709639162
2012-11-01,1026.4862411404117,744.4835252115448,338.5347594845942,288.09303191069984,125.5948722890268
2012-11-02,1027.5672576295638,747.0134175751504,336.6812780326515,290.7513400171731,126.76627366107904
2012-11-05,1025.2779613419657,749.68382377127,340.4383226346,288.6468608879263,126.91089004146967
